676,700
677,700
678,700
679,700
680,700
681,700
682,800
683,700
684,700
685,700
686,700
687,700
688,700
689,700
690,800
691,800
692,700
693,700
694,800
695,700
696,700
697,700
698,700
699,800
700,700
701,700
702,700
703,700
704,700
705,700
706,700
707,700
708,700
709,700
710,800
711,800
712,800
713,800
714,800
715,700
716,700
717,800
718,700
719,700
720,700
721,800
722,700
723,700
724,800
725,700
726,800
727,800
728,700
729,800
730,700
731,700
732,700
733,800
734,800
735,800
736,700
737,800
738,800
739,800
740,700
741,700
742,700
743,800
744,800
745,900
746,1000
747,1200
748,1000
749,900
750,800
751,1000
752,1100
753,900
754,900
755,1100
756,1000
757,900
758,900
759,800
760,800
761,1000
762,1000
763,1200
764,1300
765,900
766,800
767,1100
768,900
769,1000
770,700
771,800
772,800
773,800
774,800
775,800
776,800
777,800
778,800
779,800
780,800
781,800
782,800
783,800
784,800
785,800
786,800
787,900
788,1000
789,900
790,900
791,1200
792,900
793,800
794,800
795,800
796,900
797,800
798,1100
799,900
800,900
801,1100
802,800
803,1100
804,800
805,900
806,800
807,900
808,800
809,1000
810,800
811,800
812,900
813,800
814,800
815,800
816,800
817,800
818,900
819,800
820,800
821,800
822,800
823,800
824,800
825,900
826,800
827,900
828,800
829,800
830,900
831,900
832,1000
833,900
834,1000
835,1000
836,1200
837,900
838,1100
839,1500
840,1700
841,2300
842,1200
843,1200
844,900
845,1200
846,1000
847,900
848,800
849,900
850,900
851,900
852,800
853,900
854,900
855,900
856,800
857,900
858,800
859,900
860,900
861,900
862,900
863,1000
864,800
865,900
866,900
867,900
868,900
869,1200
870,1200
871,1000
872,1100
873,1000
874,1000
875,900
876,1000
877,1200
878,1200
879,1000
880,1000
881,900
882,1100
883,1000
884,1000
885,1100
886,1100
887,1000
888,1300
889,1100
890,1200
891,1700
892,1100
893,1000
894,1200
895,900
896,1000
897,900
898,1000
899,1000
900,900
901,900
902,900
903,900
904,900
905,900
906,900
907,900
908,900
909,900
910,900
911,900
912,1000
913,1000
914,900
915,1000
916,1000
917,900
918,1000
919,900
920,1000
921,900
922,1000
923,900
924,900
925,1000
926,900
927,900
928,1000
929,1000
930,1000
931,1000
932,1000
933,1000
934,1000
935,900
936,900
937,900
938,900
939,1200
940,1100
941,1000
942,1000
943,1300
944,1000
945,1200
946,1000
947,900
948,1000
949,1000
950,1000
951,1000
952,1100
953,1000
954,1000
955,1100
956,1100
957,1100
958,1000
959,1300
960,1100
961,1100
962,1100
963,1100
964,1100
965,1100
966,1400
967,1100
968,1200
969,4100
970,2300
971,1100
972,1100
973,1100
974,1100
975,1100
976,1200
977,1100
978,1100
979,1100
980,1100
981,3100
982,1200
983,1100
984,1400
985,1100
986,1400
987,1100
988,1100
989,1100
990,1100
991,1400
992,1100
993,1200
994,1200
995,1100
996,1100
997,1500
998,1300
999,1100
1000,1000
1001,1100
1002,1100
1003,1100
1004,1100
1005,1200
1006,1100
1007,1200
1008,1200
1009,1100
1010,1100
1011,1100
1012,1100
1013,1100
1014,1100
1015,1200
1016,1100
1017,1400
1018,1400
1019,1100
1020,1200
1021,1100
1022,1200
1023,1400
1024,1100
1025,1100
1026,1100
1027,1100
1028,1100
1029,1200
1030,1400
1031,1100
1032,1400
1033,1100
1034,1100
1035,1400
1036,1100
1037,1100
1038,1400
1039,1200
1040,1400
1041,1100
1042,1200
1043,1200
1044,1100
1045,1200
1046,1200
1047,1200
1048,1200
1049,1200
1050,1100
1051,1100
1052,1200
1053,1100
1054,1200
1055,1200
1056,1200
1057,1400
1058,1100
1059,1200
1060,1100
1061,1200
1062,1100
1063,1100
1064,1100
1065,1200
1066,1200
1067,1100
1068,1100
1069,1100
1070,1200
1071,1200
1072,1400
1073,1200
1074,1100
1075,1400
1076,1500
1077,1500
1078,1200
1079,1100
1080,1200
1081,1200
1082,1200
1083,1200
1084,1200
1085,1200
1086,1200
1087,1500
1088,1500
1089,1200
1090,1200
1091,1500
1092,1200
1093,1500
1094,1200
1095,1200
1096,1200
1097,1200
1098,1300
1099,1200
1100,1500
1101,1200
1102,1400
1103,1200
1104,1200
1105,1200
1106,1200
1107,1200
1108,1200
1109,1200
1110,1200
1111,1200
1112,1300
1113,1300
1114,1500
1115,1200
1116,1200
1117,1200
1118,1300
1119,1200
1120,1300
1121,1300
1122,1300
1123,1200
1124,1200
1125,1200
1126,1200
1127,1300
1128,1200
1129,1200
1130,1200
1131,1500
1132,1200
1133,1200
1134,1500
1135,1200
1136,1300
1137,1200
1138,1200
1139,1300
1140,1200
1141,1200
1142,1200
1143,1300
1144,1300
1145,1200
1146,1200
1147,1300
1148,1200
1149,1500
1150,1200
1151,1300
1152,1600
1153,1200
1154,1200
1155,1300
1156,1300
1157,1300
1158,1300
1159,1300
1160,1600
1161,1500
1162,1300
1163,1600
1164,1200
1165,1300
1166,1300
1167,1600
1168,1200
1169,1300
1170,1300
1171,1300
1172,1300
1173,1500
1174,1300
1175,1300
1176,1200
1177,1300
1178,1200
1179,1300
1180,1200
1181,1300
1182,1200
1183,1300
1184,1300
1185,1400
1186,1300
1187,1300
1188,1200
1189,1300
1190,1300
1191,1300
1192,1300
1193,1300
1194,1300
1195,1400
1196,1600
1197,1300
1198,1300
1199,1300
1200,1300
1201,1600
1202,1300
1203,1300
1204,1300
1205,1600
1206,1300
1207,1600
1208,1300
1209,1300
1210,1300
1211,1300
1212,1300
1213,1300
1214,1300
1215,1300
1216,1400
1217,1300
1218,1300
1219,1300
1220,1300
1221,1300
1222,1300
1223,1300
1224,1400
1225,1300
1226,1400
1227,1300
1228,1400
1229,1300
1230,1300
1231,1700
1232,1300
1233,1300
1234,1300
1235,1700
1236,1300
1237,1300
1238,1400
1239,1400
1240,1400
1241,1400
1242,1400
1243,1400
1244,1800
1245,1500
1246,1500
1247,1400
1248,1500
1249,1400
1250,1700
1251,1800
1252,1500
1253,1800
1254,1700
1255,1700
1256,1500
1257,1500
1258,1500
1259,1500
1260,1500
1261,1700
1262,1800
1263,1400
1264,1500
1265,1400
1266,1400
1267,1400
1268,1500
1269,1400
1270,1500
1271,1600
1272,1500
1273,1400
1274,1500
1275,1400
1276,1500
1277,1500
1278,1800
1279,1500
1280,1800
1281,1300
1282,1400
1283,1300
1284,1300
1285,1300
1286,1300
1287,1400
1288,1400
1289,1400
1290,1400
1291,1300
1292,1400
1293,1300
1294,1300
1295,1300
1296,1400
1297,1300
1298,1400
1299,1300
1300,1400
1301,1400
1302,1400
1303,1300
1304,1300
1305,1300
1306,1400
1307,1300
1308,1300
1309,1300
1310,1300
1311,1400
1312,1300
1313,1400
1314,1300
1315,1400
1316,1400
1317,1300
1318,1400
1319,1300
1320,1400
1321,1300
1322,1400
1323,1400
1324,1300
1325,1300
1326,1300
1327,1400
1328,1400
1329,1400
1330,1400
1331,1400
1332,1300
1333,1300
1334,1400
1335,1400
1336,1400
1337,1400
1338,1400
1339,1400
1340,1400
1341,1400
1342,1400
1343,1400
1344,1400
1345,1400
1346,1300
1347,1400
1348,1300
1349,1400
1350,1400
1351,1400
1352,1300
1353,1400
1354,1400
1355,1400
1356,1400
1357,1400
1358,1400
1359,1400
1360,1400
1361,1400
1362,1400
1363,1400
1364,1400
1365,1400
1366,1400
1367,1400
1368,1400
1369,1400
1370,1400
1371,1400
1372,1400
1373,1400
1374,1400
1375,1400
1376,1400
1377,1400
1378,1400
1379,1400
1380,1400
1381,1400
1382,1500
1383,1400
1384,1400
1385,1400
1386,1500
1387,1500
1388,1400
1389,1400
1390,1500
1391,1400
1392,1400
1393,1400
1394,1400
1395,1500
1396,1400
1397,1500
1398,1400
1399,1500
1400,1500
1401,1500
1402,1400
1403,1500
1404,1400
1405,1500
1406,1400
1407,1400
1408,1400
1409,1400
1410,1400
1411,1500
1412,1400
1413,1500
1414,1500
1415,1400
1416,1400
1417,1500
1418,1500
1419,1500
1420,1500
1421,1400
1422,1400
1423,1400
1424,1400
1425,1500
1426,1500
1427,1400
1428,1500
1429,1500
1430,1500
1431,1500
1432,1400
1433,1400
1434,1500
1435,1400
1436,1500
1437,1400
1438,1400
1439,1500
1440,1400
1441,1500
1442,1500
1443,1500
1444,1500
1445,1500
1446,1500
1447,1500
1448,1500
1449,1500
1450,1500
1451,1500
1452,1500
1453,1500
1454,1600
1455,1400
1456,1500
1457,1500
1458,1500
1459,1500
1460,1500
1461,1500
1462,1500
1463,1500
1464,1500
1465,1500
1466,1500
1467,1500
1468,1500
1469,1500
1470,1500
1471,1500
1472,1500
1473,1500
1474,1500
1475,1500
1476,1500
1477,1500
1478,1500
1479,1600
1480,1500
1481,1500
1482,1600
1483,1500
1484,1500
1485,1500
1486,1600
1487,1500
1488,1600
1489,1500
1490,1500
1491,1500
1492,1500
1493,1500
1494,1500
1495,1500
1496,1500
1497,1500
1498,1500
1499,1500
1500,1500
1501,1500
1502,1500
1503,1500
1504,1500
1505,1600
1506,1600
1507,1500
1508,1600
1509,1600
1510,1600
1511,1500
1512,1600
1513,1600
1514,1700
1515,1800
1516,1600
1517,1600
1518,1600
1519,1600
1520,1600
1521,1600
1522,1600
1523,1500
1524,1600
1525,1500
1526,1600
1527,1600
1528,1600
1529,1500
1530,1600
1531,1500
1532,1500
1533,1600
1534,1600
1535,1600
1536,1600
1537,1600
1538,1600
1539,1600
1540,1600
1541,1600
1542,1500
1543,1600
1544,1600
1545,1500
1546,1500
1547,1600
1548,1600
1549,1600
1550,1500
1551,1600
1552,1600
1553,1600
1554,1600
1555,1600
1556,1600
1557,1600
1558,1600
1559,1600
1560,1600
1561,1600
1562,1600
1563,1600
1564,1600
1565,1600
1566,1600
1567,1600
1568,1600
1569,1600
1570,1600
1571,1600
1572,1600
1573,1600
1574,1600
1575,1700
1576,1600
1577,1700
1578,1600
1579,1700
1580,1600
1581,1600
1582,1600
1583,1600
1584,1600
1585,1600
1586,1600
1587,1600
1588,1600
1589,1600
1590,1600
1591,1600
1592,1600
1593,1600
1594,1600
1595,1600
1596,1600
1597,1700
1598,1600
1599,1600
1600,1600
1601,1600
1602,1600
1603,1600
1604,1600
1605,1600
1606,1700
1607,1700
1608,1600
1609,1600
1610,1700
1611,1700
1612,1700
1613,1600
1614,1600
1615,1600
1616,1600
1617,1700
1618,1600
1619,1600
1620,1600
1621,1700
1622,1700
1623,1700
1624,2200
1625,1700
1626,1700
1627,1700
1628,1700
1629,1700
1630,2100
1631,2100
1632,1700
1633,1600
1634,1700
1635,1700
1636,1900
1637,1700
1638,1700
1639,1700
1640,1600
1641,1700
1642,1700
1643,1700
1644,1700
1645,1700
1646,1700
1647,1700
1648,1700
1649,1700
1650,1700
1651,1700
1652,1700
1653,1700
1654,1700
1655,1700
1656,1700
1657,1700
1658,1700
1659,1700
1660,1700
1661,1700
1662,1700
1663,1700
1664,1600
1665,1700
1666,1700
1667,1700
1668,1700
1669,1700
1670,1700
1671,1700
1672,1700
1673,1700
1674,1700
1675,1700
1676,1700
1677,1700
1678,1700
1679,1700
1680,1700
1681,1700
1682,1700
1683,1700
1684,1700
1685,1700
1686,1800
1687,1800
1688,1700
1689,1700
1690,1700
1691,1700
1692,1700
1693,1700
1694,1700
1695,1800
1696,1700
1697,1800
1698,1700
1699,1800
1700,1700
1701,1800
1702,1700
1703,1700
1704,1800
1705,1800
1706,1700
1707,1700
1708,1700
1709,1800
1710,1800
1711,1800
1712,1700
1713,1800
1714,1700
1715,1700
1716,1800
1717,1700
1718,1700
1719,1800
1720,1800
1721,1800
1722,1800
1723,1700
1724,1700
1725,1800
1726,1800
1727,1800
1728,1700
1729,1800
1730,1700
1731,1800
1732,1700
1733,1800
1734,1800
1735,1800
1736,1800
1737,1800
1738,1700
1739,1800
1740,1800
1741,1800
1742,1800
1743,1800
1744,1700
1745,1800
1746,1800
1747,1800
1748,1800
1749,1800
1750,1800
1751,1800
1752,1700
1753,1800
1754,1800
1755,1800
1756,1800
1757,1800
1758,1800
1759,1800
1760,1700
1761,1800
1762,1800
1763,1800
1764,1800
1765,1800
1766,1800
1767,1800
1768,1800
1769,1800
1770,1800
1771,1800
1772,1800
1773,1800
1774,1800
1775,1800
1776,1900
1777,1800
1778,1800
1779,1800
1780,1800
1781,1800
1782,1800
1783,3700
1784,1800
1785,1900
1786,1800
1787,1800
1788,1800
1789,1900
1790,1900
1791,1800
1792,1900
1793,1900
1794,1800
1795,1800
1796,1800
1797,1800
1798,1900
1799,1800
1800,1800
1801,1800
1802,1900
1803,1800
1804,1800
1805,1900
1806,1900
1807,1800
1808,1900
1809,1900
1810,1800
1811,1800
1812,1800
1813,1800
1814,1900
1815,1900
1816,1800
1817,1800
1818,1800
1819,1900
1820,1900
1821,1900
1822,1800
1823,1900
1824,1900
1825,1900
1826,1900
1827,1800
1828,1900
1829,1900
1830,1900
1831,1900
1832,1900
1833,1800
1834,1900
1835,1800
1836,1800
1837,1900
1838,1900
1839,1900
1840,1900
1841,1900
1842,1900
1843,1900
1844,1800
1845,1900
1846,1800
1847,1800
1848,1800
1849,1900
1850,1900
1851,1900
1852,1900
1853,1800
1854,1900
1855,1900
1856,1800
1857,1900
1858,1900
1859,1900
1860,1800
1861,1900
1862,1900
1863,1900
1864,1900
1865,1900
1866,1900
1867,1900
1868,1900
1869,1900
1870,1900
1871,1900
1872,1900
1873,1900
1874,1900
1875,1900
1876,1900
1877,1900
1878,1900
1879,1900
1880,1900
1881,1900
1882,2000
1883,1900
1884,1900
1885,1900
1886,1900
1887,1900
1888,1900
1889,1900
1890,1900
1891,1900
1892,1900
1893,1900
1894,1900
1895,2000
1896,2000
1897,1900
1898,1900
1899,1900
1900,2000
1901,2000
1902,1900
1903,1900
1904,2000
1905,1900
1906,2000
1907,2000
1908,1900
1909,2000
1910,2000
1911,2000
1912,2000
1913,2000
1914,2000
1915,2000
1916,2000
1917,2000
1918,2000
1919,1900
1920,2000
1921,2000
1922,2000
1923,2000
1924,2000
1925,2000
1926,2000
1927,2000
1928,1900
1929,1900
1930,2000
1931,1900
1932,2000
1933,1900
1934,2000
1935,2000
1936,1900
1937,2000
1938,2000
1939,2000
1940,2000
1941,2000
1942,1900
1943,2000
1944,1900
1945,2000
1946,2000
1947,2000
1948,2000
1949,2000
1950,2000
1951,2000
1952,2000
1953,2000
1954,2000
1955,2000
1956,2000
1957,2000
1958,1900
1959,2000
1960,2000
1961,2000
1962,2000
1963,2000
1964,2000
1965,2000
1966,2000
1967,2000
1968,2000
1969,2000
1970,2000
1971,2000
1972,2000
1973,2000
1974,2100
1975,2000
1976,2000
1977,2000
1978,2000
1979,2000
1980,2000
1981,2100
1982,2000
1983,2000
1984,2000
1985,2000
1986,2000
1987,2100
1988,2100
1989,2000
1990,2000
1991,2000
1992,2000
1993,2000
1994,2000
1995,2000
1996,2100
1997,2000
1998,2000
1999,2100
2000,2100
2001,2000
2002,2100
2003,2000
2004,2100
2005,2000
2006,2000
2007,2100
2008,2000
2009,2100
2010,2100
2011,2000
2012,2000
2013,2100
2014,2000
2015,2000
2016,2000
2017,4000
2018,2100
2019,2100
2020,2000
2021,2000
2022,2000
2023,2000
2024,2000
2025,2100
2026,2100
2027,2100
2028,2100
2029,2000
2030,2000
2031,2100
2032,2000
2033,2100
2034,2100
2035,2100
2036,2100
2037,2100
2038,2100
2039,2000
2040,2000
2041,2100
2042,2000
2043,2100
2044,2100
2045,2100
2046,2100
2047,2100
2048,2100
2049,2100
2050,2100
2051,2100
2052,2100
2053,2100
2054,2100
2055,2100
2056,2100
2057,2100
2058,2100
2059,2100
2060,2100
2061,2100
2062,2000
2063,2100
2064,2000
2065,2100
2066,2100
2067,2100
2068,2100
2069,2100
2070,2100
2071,2100
2072,2100
2073,2100
2074,2100
2075,2100
2076,2100
2077,2100
2078,2100
2079,2100
2080,2100
2081,2100
2082,2100
2083,2100
2084,2100
2085,2100
2086,2100
2087,2100
2088,2100
2089,2100
2090,2100
2091,2200
2092,2100
2093,2200
2094,2200
2095,2100
2096,2200
2097,2100
2098,2200
2099,2100
2100,2200
2101,2100
2102,2100
2103,2100
2104,2100
2105,2100
2106,2200
2107,2100
2108,2200
2109,2200
2110,2100
2111,2100
2112,2200
2113,2200
2114,2100
2115,2200
2116,2200
2117,2200
2118,2100
2119,2100
2120,2100
2121,2100
2122,2200
2123,2200
2124,2200
2125,2200
2126,2200
2127,2100
2128,2200
2129,2200
2130,2200
2131,2100
2132,2100
2133,2200
2134,2100
2135,2200
2136,2200
2137,2200
2138,2200
2139,2200
2140,2200
2141,2200
2142,2100
2143,2200
2144,2100
2145,2200
2146,2200
2147,2200
2148,2100
2149,2200
2150,2200
2151,2200
2152,2100
2153,2200
2154,2200
2155,2200
2156,2200
2157,2200
2158,2200
2159,2300
2160,2200
2161,2200
2162,2200
2163,2300
2164,2200
2165,2200
2166,2200
2167,2200
2168,2200
2169,2200
2170,2200
2171,2200
2172,2200
2173,2200
2174,2200
2175,2200
2176,2200
2177,2200
2178,2200
2179,2300
2180,2200
2181,2200
2182,2300
2183,3700
2184,2300
2185,2300
2186,2200
2187,2200
2188,2300
2189,2300
2190,2300
2191,2200
2192,2200
2193,2200
2194,2300
2195,2200
2196,2200
2197,2200
2198,2200
2199,2200
2200,2200
2201,2200
2202,2200
2203,2200
2204,2200
2205,2200
2206,2300
2207,2200
2208,2200
2209,2200
2210,2300
2211,2200
2212,2300
2213,2300
2214,2200
2215,2200
2216,2300
2217,2200
2218,2300
2219,2200
2220,2300
2221,2200
2222,2300
2223,2200
2224,2200
2225,2300
2226,2300
2227,2200
2228,2200
2229,2200
2230,2300
2231,2300
2232,2300
2233,2200
2234,2300
2235,2300
2236,2300
2237,2300
2238,2200
2239,2200
2240,2300
2241,2300
2242,2300
2243,4100
2244,2300
2245,2300
2246,2300
2247,2300
2248,2300
2249,2300
2250,2300
2251,2300
2252,2300
2253,2300
2254,2300
2255,2300
2256,2300
2257,2300
2258,2300
2259,2300
2260,2300
2261,2300
2262,2300
2263,2300
2264,2300
2265,2300
2266,2300
2267,2300
2268,2300
2269,2300
2270,2300
2271,2300
2272,2300
2273,2300
2274,2400
2275,2300
2276,2300
2277,2300
2278,2300
2279,2300
2280,2400
2281,2300
2282,2300
2283,2300
2284,2300
2285,2300
2286,2400
2287,2300
2288,2300
2289,2300
2290,2300
2291,2300
2292,2400
2293,2700
2294,2400
2295,2300
2296,2300
2297,2300
2298,2400
2299,2400
2300,2300
2301,2300
2302,2300
2303,2400
2304,2300
2305,2300
2306,2300
2307,2300
2308,2400
2309,2300
2310,2400
2311,2400
2312,2400
2313,2300
2314,2300
2315,2300
2316,2300
2317,2300
2318,2300
2319,2300
2320,2400
2321,2400
2322,2400
2323,2300
2324,2300
2325,2400
2326,2400
2327,2300
2328,2400
2329,2400
2330,2400
2331,2400
2332,2400
2333,2400
2334,2300
2335,2300
2336,2400
2337,2400
2338,2400
2339,2300
2340,2300
2341,2400
2342,2400
2343,2400
2344,2400
2345,2400
2346,2400
2347,2400
2348,2600
2349,2400
2350,2400
2351,2400
2352,2400
2353,2400
2354,2400
2355,2400
2356,2400
2357,2300
2358,2400
2359,2400
2360,2400
2361,2400
2362,2400
2363,2400
2364,2400
2365,2400
2366,2400
2367,2400
2368,2400
2369,2400
2370,2400
2371,2400
2372,2400
2373,2400
2374,2400
2375,2400
2376,2400
2377,2400
2378,2400
2379,2400
2380,2400
2381,2400
2382,2400
2383,2500
2384,2400
2385,2400
2386,2400
2387,2400
2388,2400
2389,2400
2390,2400
2391,2400
2392,2500
2393,2500
2394,2400
2395,2400
2396,2400
2397,2400
2398,2500
2399,2400
2400,2400
2401,2400
2402,2400
2403,2400
2404,2400
2405,2400
2406,2400
2407,2500
2408,2500
2409,2500
2410,2500
2411,2400
2412,2400
2413,2400
2414,2500
2415,2500
2416,2400
2417,2400
2418,2500
2419,2500
2420,2500
2421,2500
2422,2400
2423,2400
2424,2500
2425,2500
2426,2500
2427,2400
2428,2500
2429,2400
2430,2500
2431,2400
2432,2500
2433,2500
2434,2500
2435,2500
2436,2500
2437,2500
2438,2500
2439,2400
2440,2500
2441,2500
2442,2500
2443,2500
2444,2400
2445,2500
2446,2400
2447,2500
2448,2500
2449,2500
2450,2500
2451,2500
2452,2500
2453,2400
2454,2500
2455,2500
2456,2400
2457,2500
2458,2500
2459,2500
2460,2500
2461,2500
2462,2500
2463,2500
2464,2500
2465,2500
2466,2500
2467,2500
2468,2500
2469,2500
2470,2500
2471,2500
2472,2500
2473,2600
2474,2500
2475,2500
2476,2500
2477,2600
2478,2500
2479,2500
2480,2500
2481,2500
2482,2500
2483,2600
2484,2500
2485,2500
2486,2500
2487,2500
2488,2500
2489,2500
2490,2500
2491,2500
2492,2500
2493,2500
2494,2500
2495,2600
2496,2500
2497,2600
2498,2500
2499,2500
2500,2500
2501,2500
2502,2500
2503,2600
2504,2500
2505,2500
2506,2500
2507,2600
2508,2500
2509,2500
2510,2500
2511,2500
2512,2600
2513,2500
2514,2600
2515,2500
2516,2600
2517,2500
2518,2600
2519,2600
2520,2600
2521,2600
2522,2500
2523,2600
2524,2500
2525,2600
2526,2600
2527,2600
2528,2500
2529,2600
2530,2600
2531,2500
2532,2600
2533,2500
2534,2600
2535,2600
2536,2600
2537,2600
2538,2600
2539,2600
2540,2600
2541,2600
2542,2600
2543,2600
2544,2600
2545,2600
2546,2600
2547,2600
2548,2600
2549,2600
2550,2600
2551,2600
2552,2600
2553,2600
2554,2600
2555,2600
2556,2600
2557,2600
2558,2600
2559,2600
2560,2600
2561,2600
2562,2600
2563,2600
2564,2600
2565,2600
2566,2600
2567,2600
2568,2600
2569,2600
2570,2600
2571,2600
2572,2600
2573,2600
2574,2600
2575,2600
2576,2600
2577,2600
2578,2600
2579,2600
2580,2600
2581,2700
2582,2600
2583,2600
2584,2600
2585,2600
2586,2600
